City,WeatherCode,MeanHumidity (Percentage),WindDirection (Degree),Precipitation (mm),WindGusts (km/h),WindSpeed (km/h),MeanTemperature (Celsius),Date,StationCode
Mezzana,71,91,228,8.3,23.8,4.9,6.3,2014-07-02T00:00:00,T0071
Mezzana,3,72,253,0.0,24.0,4.9,8.5,2014-07-03T00:00:00,T0071
Mezzana,51,82,186,0.7,41.4,6.7,9.8,2014-07-04T00:00:00,T0071
Mezzana,51,76,296,0.3,20.8,3.4,9.8,2014-07-05T00:00:00,T0071
Mezzana,3,82,181,0.0,25.2,6.0,10.0,2014-07-06T00:00:00,T0071
Mezzana,53,90,164,2.7,28.3,5.7,9.6,2014-07-07T00:00:00,T0071
Mezzana,73,96,342,17.3,27.6,4.4,6.2,2014-07-08T00:00:00,T0071
Mezzana,73,86,333,3.7,30.9,5.3,4.1,2014-07-09T00:00:00,T0071
Mezzana,51,76,342,0.1,29.2,6.6,4.9,2014-07-10T00:00:00,T0071
Mezzana,71,80,332,4.3,39.9,6.7,7.3,2014-07-11T00:00:00,T0071
Mezzana,51,81,334,1.8,18.8,3.8,6.9,2014-07-12T00:00:00,T0071
Mezzana,61,89,297,5.2,19.1,3.5,7.0,2014-07-13T00:00:00,T0071
Mezzana,53,89,2,3.8,18.6,4.2,7.4,2014-07-14T00:00:00,T0071
Mezzana,51,79,340,1.2,18.0,3.6,9.1,2014-07-15T00:00:00,T0071
Mezzana,51,82,6,0.4,16.0,3.4,10.0,2014-07-16T00:00:00,T0071
Mezzana,51,76,348,0.4,22.6,5.0,10.3,2014-07-17T00:00:00,T0071
Mezzana,1,75,336,0.0,19.9,3.9,11.4,2014-07-18T00:00:00,T0071
Mezzana,3,80,208,0.0,21.8,4.7,12.9,2014-07-19T00:00:00,T0071
Mezzana,53,75,188,0.8,43.2,7.5,12.6,2014-07-20T00:00:00,T0071
Mezzana,61,88,8,12.8,30.7,5.1,8.0,2014-07-21T00:00:00,T0071
Mezzana,73,84,345,12.2,34.2,6.9,8.9,2014-07-22T00:00:00,T0071
Mezzana,51,82,358,2.2,19.7,3.7,9.9,2014-07-23T00:00:00,T0071
Mezzana,61,95,132,13.8,17.8,2.8,7.8,2014-07-24T00:00:00,T0071
Mezzana,51,85,252,1.0,16.8,3.4,7.7,2014-07-25T00:00:00,T0071
Mezzana,61,96,18,16.4,19.2,4.1,6.9,2014-07-26T00:00:00,T0071
Mezzana,61,86,346,2.3,29.2,6.5,8.4,2014-07-27T00:00:00,T0071
Mezzana,61,93,200,4.1,20.4,4.8,8.7,2014-07-28T00:00:00,T0071
Mezzana,63,95,155,9.3,20.5,3.6,8.2,2014-07-29T00:00:00,T0071
Mezzana,61,89,349,14.8,39.0,6.3,7.7,2014-07-30T00:00:00,T0071
Mezzana,51,86,349,1.4,26.1,4.3,10.0,2014-07-31T00:00:00,T0071
Mezzana,61,96,203,4.4,16.9,3.5,9.7,2014-08-01T00:00:00,T0071
Mezzana,53,96,176,2.2,27.5,5.8,9.3,2014-08-02T00:00:00,T0071
Mezzana,51,88,183,0.9,23.6,5.3,8.6,2014-08-03T00:00:00,T0071
Mezzana,61,81,332,3.1,18.8,4.3,9.1,2014-08-04T00:00:00,T0071
Mezzana,53,78,350,2.5,25.5,6.4,8.9,2014-08-05T00:00:00,T0071
Mezzana,3,75,325,0.0,19.9,3.8,8.7,2014-08-06T00:00:00,T0071
Mezzana,51,91,327,1.2,18.1,3.7,8.9,2014-08-07T00:00:00,T0071
Mezzana,51,88,207,1.1,20.6,5.0,8.8,2014-08-08T00:00:00,T0071
Mezzana,61,89,190,3.0,20.8,3.8,10.0,2014-08-09T00:00:00,T0071
Mezzana,55,92,187,1.4,36.1,5.6,10.5,2014-08-10T00:00:00,T0071
Mezzana,61,94,205,9.5,31.3,4.4,10.7,2014-08-11T00:00:00,T0071
Mezzana,55,95,231,8.2,33.9,3.7,10.7,2014-08-12T00:00:00,T0071
Mezzana,63,99,160,34.9,44.4,6.2,9.0,2014-08-13T00:00:00,T0071
Mezzana,51,81,347,1.2,23.9,6.0,6.7,2014-08-14T00:00:00,T0071
Mezzana,55,91,340,4.6,24.1,4.2,4.8,2014-08-15T00:00:00,T0071
Mezzana,53,75,344,1.3,29.1,6.1,4.2,2014-08-16T00:00:00,T0071
Mezzana,3,73,234,0.0,24.2,5.2,4.7,2014-08-17T00:00:00,T0071
Mezzana,3,84,212,0.0,29.7,5.7,6.3,2014-08-18T00:00:00,T0071
Mezzana,61,97,190,9.8,28.1,4.3,6.5,2014-08-19T00:00:00,T0071
Mezzana,55,93,211,5.3,25.1,4.0,6.6,2014-08-20T00:00:00,T0071
Mezzana,51,81,259,0.1,24.6,5.4,6.8,2014-08-21T00:00:00,T0071
Mezzana,51,85,206,1.2,28.3,5.8,6.9,2014-08-22T00:00:00,T0071
Mezzana,73,87,342,6.7,19.2,4.1,5.7,2014-08-23T00:00:00,T0071
Mezzana,3,70,330,0.0,26.0,5.5,5.2,2014-08-24T00:00:00,T0071
Mezzana,51,85,219,1.1,27.5,4.5,5.3,2014-08-25T00:00:00,T0071
Mezzana,61,96,213,7.3,34.8,4.9,6.6,2014-08-26T00:00:00,T0071
Mezzana,51,75,340,0.3,27.6,6.1,8.5,2014-08-27T00:00:00,T0071
Mezzana,3,85,313,0.0,17.7,4.0,7.8,2014-08-28T00:00:00,T0071
Mezzana,51,85,284,0.5,14.4,2.6,8.6,2014-08-29T00:00:00,T0071
Mezzana,63,91,342,6.4,15.3,3.2,8.2,2014-08-30T00:00:00,T0071
Mezzana,61,88,301,8.7,24.2,4.3,7.0,2014-08-31T00:00:00,T0071
Mezzana,71,68,348,0.2,53.0,9.9,4.9,2014-09-01T00:00:00,T0071
Mezzana,3,66,359,0.0,36.6,8.0,5.6,2014-09-02T00:00:00,T0071
Mezzana,51,81,53,0.7,20.6,4.1,6.3,2014-09-03T00:00:00,T0071
Mezzana,53,88,71,1.9,13.3,2.6,6.7,2014-09-04T00:00:00,T0071
Mezzana,61,93,353,5.8,12.1,1.7,6.7,2014-09-05T00:00:00,T0071
Mezzana,51,85,359,0.6,14.5,2.9,6.5,2014-09-06T00:00:00,T0071
Mezzana,51,85,354,0.2,18.1,3.2,7.8,2014-09-07T00:00:00,T0071
Mezzana,51,83,327,0.1,16.0,2.8,7.9,2014-09-08T00:00:00,T0071
Mezzana,63,85,326,4.1,15.1,2.9,7.9,2014-09-09T00:00:00,T0071
Mezzana,53,89,349,2.2,19.3,4.1,6.8,2014-09-10T00:00:00,T0071
Mezzana,51,80,341,0.5,27.4,6.2,4.9,2014-09-11T00:00:00,T0071
Mezzana,51,71,342,0.2,30.4,6.3,3.2,2014-09-12T00:00:00,T0071
Mezzana,3,75,344,0.0,32.8,6.8,5.3,2014-09-13T00:00:00,T0071
Mezzana,3,78,342,0.0,17.5,2.9,6.5,2014-09-14T00:00:00,T0071
Mezzana,3,88,268,0.0,12.5,2.4,6.9,2014-09-15T00:00:00,T0071
Mezzana,55,91,176,2.3,12.3,2.9,5.8,2014-09-16T00:00:00,T0071
Mezzana,51,90,191,0.2,20.3,4.6,6.0,2014-09-17T00:00:00,T0071
Mezzana,53,92,195,2.1,24.8,6.0,6.2,2014-09-18T00:00:00,T0071
Mezzana,51,93,191,0.1,30.0,5.6,7.1,2014-09-19T00:00:00,T0071
Mezzana,61,92,311,4.2,22.2,3.1,7.4,2014-09-20T00:00:00,T0071
Mezzana,53,78,321,1.6,23.0,4.7,6.6,2014-09-21T00:00:00,T0071
Mezzana,71,65,332,0.4,39.8,7.1,4.5,2014-09-22T00:00:00,T0071
Mezzana,3,70,335,0.0,27.3,5.2,3.2,2014-09-23T00:00:00,T0071
Mezzana,3,79,213,0.0,18.1,4.0,3.6,2014-09-24T00:00:00,T0071
Mezzana,71,72,337,0.4,28.2,6.1,4.2,2014-09-25T00:00:00,T0071
Mezzana,3,67,349,0.0,30.9,6.5,6.0,2014-09-26T00:00:00,T0071
Mezzana,3,79,310,0.0,17.5,3.6,6.9,2014-09-27T00:00:00,T0071
Mezzana,3,85,177,0.0,16.2,3.5,7.1,2014-09-28T00:00:00,T0071
Mezzana,3,75,193,0.0,20.3,3.8,6.7,2014-09-29T00:00:00,T0071
Mezzana,51,79,319,1.1,13.0,3.0,6.3,2014-09-30T00:00:00,T0071
Mezzana,51,93,352,1.6,21.4,5.4,6.0,2014-10-01T00:00:00,T0071
Mezzana,3,81,1,0.0,17.2,3.3,4.8,2014-10-02T00:00:00,T0071
Mezzana,3,87,335,0.0,12.3,2.1,5.1,2014-10-03T00:00:00,T0071
Mezzana,3,91,282,0.0,13.2,2.1,4.3,2014-10-04T00:00:00,T0071
Mezzana,53,89,201,0.9,16.0,3.7,3.7,2014-10-05T00:00:00,T0071
Mezzana,3,85,182,0.0,22.6,5.1,3.0,2014-10-06T00:00:00,T0071
Mezzana,73,90,184,2.4,34.7,5.9,3.0,2014-10-07T00:00:00,T0071
Mezzana,51,97,172,2.3,37.9,6.4,4.7,2014-10-08T00:00:00,T0071
Mezzana,51,93,181,0.4,36.6,7.0,5.0,2014-10-09T00:00:00,T0071
Mezzana,3,92,170,0.0,34.4,6.3,6.2,2014-10-10T00:00:00,T0071
Mezzana,53,95,167,3.0,29.1,5.1,5.5,2014-10-11T00:00:00,T0071
Mezzana,3,89,170,0.0,31.1,5.6,4.7,2014-10-12T00:00:00,T0071
Mezzana,63,98,151,10.5,37.4,5.9,5.2,2014-10-13T00:00:00,T0071
Mezzana,3,86,174,0.0,25.2,4.3,3.7,2014-10-14T00:00:00,T0071
Mezzana,71,86,200,1.1,23.1,3.0,4.4,2014-10-15T00:00:00,T0071
Mezzana,51,88,213,0.2,26.0,3.8,5.2,2014-10-16T00:00:00,T0071
Mezzana,51,81,298,0.8,32.4,4.8,6.8,2014-10-17T00:00:00,T0071
Mezzana,3,77,264,0.0,15.0,3.1,6.1,2014-10-18T00:00:00,T0071
Mezzana,3,81,336,0.0,14.1,2.3,6.9,2014-10-19T00:00:00,T0071
Mezzana,3,77,326,0.0,21.8,3.4,6.4,2014-10-20T00:00:00,T0071
Mezzana,75,82,294,6.7,33.8,6.0,6.5,2014-10-21T00:00:00,T0071
Mezzana,75,59,333,12.0,74.3,9.8,-3.6,2014-10-22T00:00:00,T0071
Mezzana,75,74,337,11.1,65.5,9.7,-4.3,2014-10-23T00:00:00,T0071
Mezzana,2,61,354,0.0,28.2,6.3,1.6,2014-10-24T00:00:00,T0071
Mezzana,3,67,347,0.0,24.7,4.9,1.2,2014-10-25T00:00:00,T0071
Mezzana,3,85,357,0.0,22.5,4.8,1.4,2014-10-26T00:00:00,T0071
Mezzana,3,85,20,0.0,14.6,2.0,1.8,2014-10-27T00:00:00,T0071
Mezzana,1,83,73,0.0,12.5,2.5,0.0,2014-10-28T00:00:00,T0071
Mezzana,2,75,348,0.0,23.1,5.6,0.2,2014-10-29T00:00:00,T0071
Mezzana,3,67,355,0.0,28.7,6.2,0.2,2014-10-30T00:00:00,T0071
Mezzana,3,78,1,0.0,25.5,5.3,1.3,2014-10-31T00:00:00,T0071
Mezzana,3,86,262,0.0,12.9,3.0,1.7,2014-11-01T00:00:00,T0071
Mezzana,3,86,211,0.0,16.9,3.4,1.2,2014-11-02T00:00:00,T0071
Mezzana,73,90,178,1.5,39.0,6.4,-0.3,2014-11-03T00:00:00,T0071
Mezzana,75,99,159,18.5,63.5,10.5,-0.0,2014-11-04T00:00:00,T0071
Mezzana,75,99,141,82.9,55.0,6.1,-0.3,2014-11-05T00:00:00,T0071
Mezzana,75,98,67,19.8,24.7,2.2,-0.5,2014-11-06T00:00:00,T0071
Mezzana,73,97,118,2.0,23.2,2.8,0.9,2014-11-07T00:00:00,T0071
Mezzana,3,92,94,0.0,17.8,4.4,-0.5,2014-11-08T00:00:00,T0071
Mezzana,71,96,150,0.6,31.9,5.2,0.3,2014-11-09T00:00:00,T0071
Mezzana,75,99,146,20.1,42.0,5.9,-0.2,2014-11-10T00:00:00,T0071
Mezzana,73,98,148,9.2,40.4,6.9,0.0,2014-11-11T00:00:00,T0071
Mezzana,71,97,110,2.9,27.8,4.5,-0.0,2014-11-12T00:00:00,T0071
Mezzana,73,89,14,0.9,17.3,3.6,0.0,2014-11-13T00:00:00,T0071
Mezzana,71,95,176,0.0,22.5,4.3,-0.8,2014-11-14T00:00:00,T0071
Mezzana,75,99,136,32.3,41.4,6.5,-0.7,2014-11-15T00:00:00,T0071
Mezzana,75,94,157,11.4,29.4,4.4,-2.8,2014-11-16T00:00:00,T0071
Mezzana,73,95,118,6.0,27.2,4.6,-3.8,2014-11-17T00:00:00,T0071
Mezzana,75,87,336,6.6,21.8,4.4,-4.7,2014-11-18T00:00:00,T0071
Mezzana,3,79,358,0.0,25.6,5.1,-8.4,2014-11-19T00:00:00,T0071
Mezzana,3,72,10,0.0,24.7,4.5,-9.6,2014-11-20T00:00:00,T0071
Mezzana,3,57,14,0.0,19.3,3.6,-6.0,2014-11-21T00:00:00,T0071
Mezzana,3,78,20,0.0,12.8,2.7,-6.5,2014-11-22T00:00:00,T0071
Mezzana,3,82,16,0.0,11.3,2.5,-7.0,2014-11-23T00:00:00,T0071
Mezzana,3,80,18,0.0,18.1,4.1,-4.7,2014-11-24T00:00:00,T0071
Mezzana,51,88,41,0.1,14.7,1.8,-5.8,2014-11-25T00:00:00,T0071
Mezzana,71,96,166,0.0,13.1,2.2,-2.4,2014-11-26T00:00:00,T0071
Mezzana,73,97,157,0.9,25.0,3.8,-2.1,2014-11-27T00:00:00,T0071
Mezzana,71,96,147,0.9,30.8,5.1,-2.0,2014-11-28T00:00:00,T0071
Mezzana,3,94,133,0.0,20.8,3.0,-2.3,2014-11-29T00:00:00,T0071
Mezzana,73,93,106,2.4,20.1,3.3,-2.7,2014-11-30T00:00:00,T0071
Mezzana,73,95,90,7.1,26.3,4.4,-1.1,2014-12-01T00:00:00,T0071
Mezzana,73,95,45,3.3,9.5,2.7,-2.3,2014-12-02T00:00:00,T0071
Mezzana,71,92,57,0.7,13.0,3.3,-2.5,2014-12-03T00:00:00,T0071
Mezzana,73,97,102,7.1,17.1,3.3,-2.8,2014-12-04T00:00:00,T0071
Mezzana,3,91,43,0.0,9.4,2.9,-3.7,2014-12-05T00:00:00,T0071
Mezzana,71,90,10,0.0,15.1,4.8,-4.5,2014-12-06T00:00:00,T0071
Mezzana,71,82,356,0.8,25.1,6.6,-5.5,2014-12-07T00:00:00,T0071
Mezzana,71,79,356,0.1,23.7,5.4,-7.6,2014-12-08T00:00:00,T0071
Mezzana,73,75,360,2.2,30.6,7.0,-9.3,2014-12-09T00:00:00,T0071
Mezzana,3,60,6,0.0,26.5,6.2,-11.0,2014-12-10T00:00:00,T0071
Mezzana,3,77,359,0.0,30.9,5.9,-9.8,2014-12-11T00:00:00,T0071
Mezzana,3,76,185,0.0,34.0,4.5,-11.4,2014-12-12T00:00:00,T0071
Mezzana,71,91,181,0.0,36.0,5.2,-7.9,2014-12-13T00:00:00,T0071
Mezzana,71,92,161,0.4,30.8,3.9,-6.7,2014-12-14T00:00:00,T0071
Mezzana,71,94,146,0.7,25.2,3.7,-4.8,2014-12-15T00:00:00,T0071
Mezzana,73,96,36,4.3,19.0,4.1,-4.8,2014-12-16T00:00:00,T0071
Mezzana,73,86,332,3.7,27.3,5.0,-6.6,2014-12-17T00:00:00,T0071
Mezzana,73,83,349,1.9,34.3,6.8,-5.3,2014-12-18T00:00:00,T0071
Mezzana,3,76,356,0.0,26.4,5.4,-5.8,2014-12-19T00:00:00,T0071
Mezzana,71,69,337,0.2,41.9,6.5,-6.4,2014-12-20T00:00:00,T0071
Mezzana,3,71,345,0.0,47.9,8.1,-8.8,2014-12-21T00:00:00,T0071
Mezzana,3,55,357,0.0,39.3,7.1,-8.9,2014-12-22T00:00:00,T0071
Mezzana,1,37,2,0.0,30.7,4.8,-6.9,2014-12-23T00:00:00,T0071
Mezzana,3,30,359,0.0,23.6,4.7,-7.1,2014-12-24T00:00:00,T0071
Mezzana,71,62,351,0.0,36.9,7.4,-9.9,2014-12-25T00:00:00,T0071
Mezzana,3,75,347,0.0,39.5,7.3,-13.1,2014-12-26T00:00:00,T0071
Mezzana,73,79,119,5.1,30.1,4.3,-13.5,2014-12-27T00:00:00,T0071
Mezzana,3,73,354,0.0,40.2,8.1,-15.4,2014-12-28T00:00:00,T0071
Mezzana,71,65,346,1.5,50.7,7.3,-18.3,2014-12-29T00:00:00,T0071
Mezzana,73,72,343,2.1,60.6,8.7,-17.0,2014-12-30T00:00:00,T0071
Mezzana,71,73,356,0.0,53.1,8.7,-13.4,2014-12-31T00:00:00,T0071
Mezzana,3,75,11,0.0,27.5,6.0,-11.7,2015-01-01T00:00:00,T0071
Mezzana,71,76,355,0.0,33.1,6.1,-9.0,2015-01-02T00:00:00,T0071
Mezzana,73,78,338,1.2,45.9,6.3,-7.9,2015-01-03T00:00:00,T0071
Mezzana,75,68,328,8.1,63.1,9.2,-9.2,2015-01-04T00:00:00,T0071
Mezzana,3,67,345,0.0,49.9,8.8,-13.2,2015-01-05T00:00:00,T0071
Mezzana,3,59,360,0.0,32.7,7.0,-10.2,2015-01-06T00:00:00,T0071
Mezzana,3,59,358,0.0,24.9,5.8,-10.6,2015-01-07T00:00:00,T0071
Mezzana,3,57,349,0.0,25.6,5.3,-9.6,2015-01-08T00:00:00,T0071
Mezzana,73,61,330,2.2,52.7,7.4,-7.3,2015-01-09T00:00:00,T0071
Mezzana,75,81,333,2.6,59.1,8.0,-2.2,2015-01-10T00:00:00,T0071
Mezzana,73,66,323,3.0,55.2,7.9,-5.9,2015-01-11T00:00:00,T0071
Mezzana,73,57,332,0.9,49.7,6.0,-8.9,2015-01-12T00:00:00,T0071
Mezzana,3,56,208,0.0,40.6,5.9,-7.4,2015-01-13T00:00:00,T0071
Mezzana,71,91,218,0.4,35.7,5.5,-9.0,2015-01-14T00:00:00,T0071
Mezzana,71,84,186,0.3,36.6,5.1,-10.1,2015-01-15T00:00:00,T0071
Mezzana,75,95,153,17.9,51.4,7.0,-6.0,2015-01-16T00:00:00,T0071
Mezzana,75,93,150,26.6,37.6,4.6,-6.0,2015-01-17T00:00:00,T0071
Mezzana,73,83,113,2.4,18.2,3.6,-9.0,2015-01-18T00:00:00,T0071
Mezzana,3,74,89,0.0,17.2,2.0,-13.6,2015-01-19T00:00:00,T0071
Mezzana,71,85,112,0.0,22.8,3.8,-12.3,2015-01-20T00:00:00,T0071
Mezzana,73,85,70,1.5,24.8,4.8,-14.0,2015-01-21T00:00:00,T0071
Mezzana,73,86,51,1.6,21.8,4.7,-9.7,2015-01-22T00:00:00,T0071
Mezzana,3,77,357,0.0,32.2,7.4,-10.0,2015-01-23T00:00:00,T0071
Mezzana,3,73,350,0.0,35.2,8.5,-11.6,2015-01-24T00:00:00,T0071
Mezzana,3,70,348,0.0,43.9,9.0,-14.0,2015-01-25T00:00:00,T0071
Mezzana,73,73,358,1.0,30.3,6.0,-17.2,2015-01-26T00:00:00,T0071
Mezzana,73,72,339,3.0,47.2,7.9,-13.5,2015-01-27T00:00:00,T0071
Mezzana,71,74,344,0.7,31.6,5.0,-15.2,2015-01-28T00:00:00,T0071
Mezzana,71,83,207,2.2,31.9,5.7,-13.5,2015-01-29T00:00:00,T0071
Mezzana,73,73,346,3.5,41.0,5.8,-13.3,2015-01-30T00:00:00,T0071
Mezzana,71,61,12,0.1,20.1,3.0,-14.8,2015-01-31T00:00:00,T0071
Mezzana,71,65,357,0.2,25.2,5.0,-15.7,2015-02-01T00:00:00,T0071
Mezzana,71,69,345,0.5,27.6,4.1,-17.1,2015-02-02T00:00:00,T0071
Mezzana,3,78,62,0.0,17.5,3.5,-17.5,2015-02-03T00:00:00,T0071
Mezzana,71,76,31,0.0,15.7,5.1,-14.1,2015-02-04T00:00:00,T0071
Mezzana,75,89,41,9.1,36.5,7.1,-10.7,2015-02-05T00:00:00,T0071
Mezzana,73,87,34,2.6,41.1,7.2,-7.7,2015-02-06T00:00:00,T0071
Mezzana,71,80,20,0.1,30.6,5.8,-8.4,2015-02-07T00:00:00,T0071
Mezzana,71,68,343,0.0,57.2,8.6,-13.5,2015-02-08T00:00:00,T0071
Mezzana,3,70,344,0.0,60.0,9.0,-13.7,2015-02-09T00:00:00,T0071
Mezzana,3,68,8,0.0,27.8,6.6,-10.5,2015-02-10T00:00:00,T0071
Mezzana,0,60,15,0.0,12.8,3.7,-7.4,2015-02-11T00:00:00,T0071
Mezzana,0,60,15,0.0,8.3,2.2,-8.4,2015-02-12T00:00:00,T0071
Mezzana,3,62,138,0.0,13.8,2.2,-9.9,2015-02-13T00:00:00,T0071
Mezzana,71,90,124,1.9,27.9,4.5,-9.6,2015-02-14T00:00:00,T0071
Mezzana,73,92,100,4.0,29.3,5.3,-7.9,2015-02-15T00:00:00,T0071
Mezzana,3,80,72,0.0,16.3,3.9,-7.8,2015-02-16T00:00:00,T0071
Mezzana,3,76,9,0.0,17.8,4.1,-8.4,2015-02-17T00:00:00,T0071
Mezzana,3,67,22,0.0,16.8,4.3,-10.1,2015-02-18T00:00:00,T0071
Mezzana,0,44,12,0.0,9.9,2.0,-9.9,2015-02-19T00:00:00,T0071
Mezzana,0,43,165,0.0,20.7,3.3,-9.8,2015-02-20T00:00:00,T0071
Mezzana,73,88,146,6.0,40.3,6.3,-10.8,2015-02-21T00:00:00,T0071
Mezzana,73,76,8,6.4,26.3,6.8,-7.8,2015-02-22T00:00:00,T0071
Mezzana,73,75,17,1.8,16.6,3.1,-9.1,2015-02-23T00:00:00,T0071
Mezzana,73,81,354,7.7,33.8,6.6,-9.2,2015-02-24T00:00:00,T0071
Mezzana,71,67,355,0.1,38.2,8.3,-9.0,2015-02-25T00:00:00,T0071
Mezzana,3,61,5,0.0,19.1,3.9,-10.4,2015-02-26T00:00:00,T0071
Mezzana,73,75,346,3.7,20.3,3.7,-9.3,2015-02-27T00:00:00,T0071
Mezzana,71,78,10,0.0,19.8,4.3,-8.7,2015-02-28T00:00:00,T0071
Mezzana,73,84,281,1.0,24.8,2.6,-7.9,2015-03-01T00:00:00,T0071
Mezzana,73,84,278,4.6,49.0,6.2,-6.3,2015-03-02T00:00:00,T0071
Mezzana,71,65,321,0.1,35.8,5.8,-7.6,2015-03-03T00:00:00,T0071
Mezzana,71,77,350,2.4,29.4,5.0,-8.7,2015-03-04T00:00:00,T0071
Mezzana,71,63,354,0.1,65.7,9.7,-11.2,2015-03-05T00:00:00,T0071
Mezzana,3,52,352,0.0,52.7,8.8,-8.8,2015-03-06T00:00:00,T0071
Mezzana,3,51,1,0.0,44.2,8.9,-5.0,2015-03-07T00:00:00,T0071
Mezzana,2,53,24,0.0,27.6,5.5,-3.5,2015-03-08T00:00:00,T0071
Mezzana,3,49,11,0.0,25.9,5.6,-2.6,2015-03-09T00:00:00,T0071
Mezzana,3,35,357,0.0,27.9,7.0,-2.0,2015-03-10T00:00:00,T0071
Mezzana,3,53,339,0.0,40.9,7.7,-3.0,2015-03-11T00:00:00,T0071
Mezzana,3,56,357,0.0,32.1,6.2,-6.8,2015-03-12T00:00:00,T0071
Mezzana,1,57,341,0.0,17.6,3.6,-6.0,2015-03-13T00:00:00,T0071
Mezzana,71,86,186,0.1,12.4,2.6,-6.7,2015-03-14T00:00:00,T0071
Mezzana,71,86,143,0.5,26.5,5.4,-5.7,2015-03-15T00:00:00,T0071
Mezzana,71,90,121,1.0,31.5,5.6,-4.9,2015-03-16T00:00:00,T0071
Mezzana,73,86,122,1.2,25.2,4.6,-2.8,2015-03-17T00:00:00,T0071
Mezzana,3,75,349,0.0,19.3,4.6,-2.4,2015-03-18T00:00:00,T0071
Mezzana,3,74,354,0.0,19.9,4.6,-1.8,2015-03-19T00:00:00,T0071
Mezzana,2,82,265,0.0,13.1,2.8,-2.8,2015-03-20T00:00:00,T0071
Mezzana,73,91,225,3.4,19.9,4.0,-2.8,2015-03-21T00:00:00,T0071
Mezzana,73,85,131,4.4,17.9,3.3,-3.2,2015-03-22T00:00:00,T0071
Mezzana,3,85,160,0.0,13.1,3.0,-4.4,2015-03-23T00:00:00,T0071
Mezzana,71,90,179,0.7,24.6,5.2,-3.3,2015-03-24T00:00:00,T0071
Mezzana,73,93,63,5.0,26.1,5.1,-2.7,2015-03-25T00:00:00,T0071
Mezzana,73,93,343,1.4,18.4,4.3,-1.4,2015-03-26T00:00:00,T0071
Mezzana,71,69,340,0.2,48.5,8.4,-3.6,2015-03-27T00:00:00,T0071
Mezzana,71,57,342,0.0,43.0,7.0,-4.0,2015-03-28T00:00:00,T0071
Mezzana,73,75,308,1.6,32.5,5.2,-1.9,2015-03-29T00:00:00,T0071
Mezzana,73,89,296,12.9,57.1,5.9,-2.2,2015-03-30T00:00:00,T0071
Mezzana,73,76,304,1.8,58.1,6.7,-0.9,2015-03-31T00:00:00,T0071
Mezzana,71,59,320,1.5,59.4,9.0,-6.7,2015-04-01T00:00:00,T0071
Mezzana,73,74,316,7.2,52.6,6.6,-6.1,2015-04-02T00:00:00,T0071
Mezzana,71,58,322,0.0,35.1,5.8,-5.1,2015-04-03T00:00:00,T0071
Mezzana,73,85,324,4.8,21.3,3.9,-4.0,2015-04-04T00:00:00,T0071
Mezzana,71,68,358,0.0,32.7,7.6,-5.8,2015-04-05T00:00:00,T0071
Mezzana,71,59,350,0.0,42.3,8.3,-10.1,2015-04-06T00:00:00,T0071
Mezzana,71,55,352,0.0,40.5,7.6,-9.5,2015-04-07T00:00:00,T0071
Mezzana,1,39,355,0.0,35.2,7.7,-4.1,2015-04-08T00:00:00,T0071
Mezzana,0,47,311,0.0,13.3,3.0,0.2,2015-04-09T00:00:00,T0071
Mezzana,3,67,207,0.0,20.5,4.4,0.6,2015-04-10T00:00:00,T0071
Mezzana,3,73,327,0.0,18.8,3.7,-0.2,2015-04-11T00:00:00,T0071
Mezzana,3,72,323,0.0,16.8,3.8,-0.1,2015-04-12T00:00:00,T0071
Mezzana,3,60,345,0.0,27.6,6.0,1.7,2015-04-13T00:00:00,T0071
Mezzana,3,58,341,0.0,31.7,5.6,1.2,2015-04-14T00:00:00,T0071
Mezzana,3,54,260,0.0,16.9,4.0,2.2,2015-04-15T00:00:00,T0071
Mezzana,3,69,216,0.0,20.2,4.3,2.4,2015-04-16T00:00:00,T0071
Mezzana,73,93,258,3.9,19.4,3.9,0.4,2015-04-17T00:00:00,T0071
Mezzana,71,78,346,0.5,30.0,6.4,-0.4,2015-04-18T00:00:00,T0071
Mezzana,3,81,152,0.0,13.8,2.1,-1.7,2015-04-19T00:00:00,T0071
Mezzana,2,52,357,0.0,26.5,6.1,1.5,2015-04-20T00:00:00,T0071
Mezzana,0,43,355,0.0,27.7,6.3,3.1,2015-04-21T00:00:00,T0071
Mezzana,2,48,332,0.0,21.5,4.3,3.8,2015-04-22T00:00:00,T0071
Mezzana,71,89,290,0.0,31.6,5.5,1.5,2015-04-23T00:00:00,T0071
Mezzana,1,76,318,0.0,27.1,5.1,1.3,2015-04-24T00:00:00,T0071
Mezzana,71,94,193,2.7,24.9,5.2,1.7,2015-04-25T00:00:00,T0071
Mezzana,71,93,186,1.2,24.4,4.9,1.4,2015-04-26T00:00:00,T0071
Mezzana,73,98,150,4.6,29.2,5.6,1.0,2015-04-27T00:00:00,T0071
Mezzana,73,80,342,4.2,33.3,6.4,-0.1,2015-04-28T00:00:00,T0071
Mezzana,3,73,194,0.0,26.5,5.8,-0.7,2015-04-29T00:00:00,T0071
Mezzana,73,95,222,6.8,23.8,4.6,0.4,2015-04-30T00:00:00,T0071
Mezzana,73,96,202,12.2,36.1,6.4,0.3,2015-05-01T00:00:00,T0071
Mezzana,75,83,264,4.4,29.9,5.1,3.3,2015-05-02T00:00:00,T0071
